micro_topic_id,subject,section,topic,micro_topic,syllabus_ref,group_applicability,depth_level,content_type,topic_category,pyq_frequency,difficulty_trend,prediction_priority,data_confidence,prelims_or_mains,paper
MT-ECON-C2-004,Economy,Paper-I (C2),"POVERTY, UNEMPLOYMENT & DEMOGRAPHICS","Inequality — Income inequality — Gini coefficient, Wealth concentration; Regional disparities — North-South, East-West; Social inequality — Caste, gender dimensions","Economic Reforms since 1991, Liberalization",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C3-001,Economy,Paper-I (C3),AGRICULTURE,"Indian Agriculture — Contribution to GDP — Declining but 50%+ workforce; Cropping patterns — Kharif, Rabi, Zaid; Green Revolution — HYV seeds, irrigation, fertilizers (+1 more)",Agriculture sector and Rural Development,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C3-002,Economy,Paper-I (C3),AGRICULTURE,"Irrigation & Water — Sources — Canals, wells, tanks, tube wells; Major river basins, inter-linking projects; Micro-irrigation — Drip, sprinkler (PMKSY)",Agriculture sector and Rural Development,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C3-003,Economy,Paper-I (C3),AGRICULTURE,"Agricultural Inputs & Technology — Seeds (HYV, GM crops), Fertilizers, Pesticides; Farm mechanization; Soil health — Soil Health Card scheme",Agriculture sector and Rural Development,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C3-004,Economy,Paper-I (C3),AGRICULTURE,"Agricultural Finance & Credit — Institutional — NABARD, RRBs, Cooperative banks, KCC; Non-institutional — Moneylenders (declining); Farm loan waivers debate",Agriculture sector and Rural Development,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C3-005,Economy,Paper-I (C3),AGRICULTURE,"Agricultural Marketing & Pricing — MSP (Minimum Support Price) — Swaminathan Commission (C2+50%); APMC Acts and reforms, eNAM; FCI — Procurement, buffer stock (+1 more)",Agriculture sector and Rural Development,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C3-006,Economy,Paper-I (C3),AGRICULTURE,"Agrarian Crisis & Land Reforms — Farmer distress — Debt, suicides, low income; Land reforms — Zamindari abolition, ceiling, consolidation (incomplete); Contract farming, Corporate farming",Agriculture sector and Rural Development,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C3-007,Economy,Paper-I (C3),AGRICULTURE,"Food Security — NFSA 2013 — Entitlements, Antyodaya, Priority households; Malnutrition — Stunting, wasting, underweight; PM Garib Kalyan Anna Yojana",Agriculture sector and Rural Development,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C3-008,Economy,Paper-I (C3),AGRICULTURE,"AP Agriculture — Contribution to GSDP; Irrigation — Krishna, Godavari, Pennar basins, Polavaram project; Cropping pattern — Rice, cotton, chilli, groundnut, tobacco (+3 more)",Agriculture sector and Rural Development,ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-ECON-C4-001,Economy,Paper-I (C4),INDUSTRY & INFRASTRUCTURE,"Industrial Development — Evolution — Import substitution → LPG reforms (1991) → Make in India; Industrial Policy 1991 — Liberalization, delicensing, FDI opening; Industrial growth patterns and problems (+7 more)","Poverty, Unemployment, Social sector initiatives",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C4-002,Economy,Paper-I (C4),INDUSTRY & INFRASTRUCTURE,"Infrastructure — Transport — Roads (NHAI, Bharatmala), Railways (Dedicated Freight Corridors), Ports (Sagarmala), Airports (UDAN); Communication — Telecom revolution, BharatNet; Energy & Power — Installed capacity, thermal vs renewable (+2 more)","Poverty, Unemployment, Social sector initiatives",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C4-003,Economy,Paper-I (C4),INDUSTRY & INFRASTRUCTURE,"AP Industry & Infrastructure — Industrial policy of AP Government — Incentives, single window; Industrial corridors — VCIC (Vizag-Chennai), ECIC; SEZs in AP — Visakhapatnam, Kakinada (+4 more)","Poverty, Unemployment, Social sector initiatives",ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-ECON-C5-001,Economy,Paper-I (C5),"MONEY, BANKING & PUBLIC FINANCE","RBI & Monetary Policy — RBI — Established 1935, Central bank functions; Monetary Policy — Repo rate, Reverse repo, CRR, SLR, MSF, Bank rate; MPC (Monetary Policy Committee) — Inflation targeting (4% +/- 2%) (+2 more)",Andhra Pradesh Economy – Key sectors and issues,G2_PLUS,understanding,dynamic,ap_specific,,,,,prelims,paper1
MT-ECON-C5-002,Economy,Paper-I (C5),"MONEY, BANKING & PUBLIC FINANCE","Banking & Financial Sector — Commercial banks — Public (SBI, PNB), Private (HDFC, ICICI), Foreign; Scheduled vs Non-scheduled banks; Banking reforms — Narasimham Committee I (1991) & II (1998) (+3 more)",Andhra Pradesh Economy – Key sectors and issues,G2_PLUS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-ECON-C5-003,Economy,Paper-I (C5),"MONEY, BANKING & PUBLIC FINANCE","Financial Markets — Capital market — Primary (IPO) and Secondary (Stock exchanges); BSE, NSE — Role and regulation; SEBI — Regulator, investor protection (+1 more)",Andhra Pradesh Economy – Key sectors and issues,G2_PLUS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-ECON-C5-004,Economy,Paper-I (C5),"MONEY, BANKING & PUBLIC FINANCE","Indian Tax System — Direct taxes — Income tax, Corporate tax; Indirect taxes — GST (replacing VAT, Excise, Service tax); GST — Structure (CGST, SGST, IGST), GST Council, Impact (+1 more)",Andhra Pradesh Economy – Key sectors and issues,G2_PLUS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-ECON-C5-005,Economy,Paper-I (C5),"MONEY, BANKING & PUBLIC FINANCE","Public Finance — Government Budget — Revenue & Capital (Receipts + Expenditure); Types of deficits — Revenue, Fiscal, Primary; Fiscal policy — FRBM Act (+2 more)",Andhra Pradesh Economy – Key sectors and issues,G2_PLUS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-ECON-C5-006,Economy,Paper-I (C5),"MONEY, BANKING & PUBLIC FINANCE","International Trade & BOP — India's trade — Exports, Imports, Trade deficit; Balance of Payments — Current account, Capital account; FDI vs FII — Difference, trends, sectors (+1 more)",Andhra Pradesh Economy – Key sectors and issues,G2_PLUS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-ECON-C5-007,Economy,Paper-I (C5),"MONEY, BANKING & PUBLIC FINANCE","AP Public Finance — GSDP structure and sectoral contribution; AP Budget — Revenue, Expenditure, Deficits; Central assistance — Post-bifurcation issues (+1 more)",Andhra Pradesh Economy – Key sectors and issues,G2_PLUS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-ECON-C6-001,Economy,Paper-I (C6),AP ECONOMY SPECIAL (POST-BIFURCATION),"Impact of Bifurcation (2014) — Natural resources — River water disputes (Krishna, Godavari); Revenue loss — Hyderabad as shared capital (10 years); Industry & Commerce — IT sector loss, new challenges (+1 more)",Indian Economy,ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-ECON-C6-002,Economy,Paper-I (C6),AP ECONOMY SPECIAL (POST-BIFURCATION),"New Capital & Development — Amaravati — Capital city development (status changes); Central assistance — Special status/special package debate; Backward districts — Rayalaseema, North Andhra development",Indian Economy,ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-ECON-C6-003,Economy,Paper-I (C6),AP ECONOMY SPECIAL (POST-BIFURCATION),"Key Issues — Vizag Railway Zone, Kadapa Steel Factory; Dugarajapatnam Port, Express ways; Special Category Status demand — Controversy and government stand (+1 more)",Indian Economy,ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-ECON-C6-004,Economy,Paper-I (C6),AP ECONOMY SPECIAL (POST-BIFURCATION),"Social Sector — Urbanization and Smart Cities — Visakhapatnam, Tirupati; Skill development and employment; Social welfare programmes — Navaratnalu, Amma Vodi, Jagananna schemes (+1 more)",Indian Economy,ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-GEOG-D1-001,Geography,Paper-I (D1),GENERAL & PHYSICAL GEOGRAPHY,"Earth in Solar System — Solar system — Sun, planets, asteroids, comets; Earth — Shape, size, motions (rotation, revolution); Latitude, Longitude, Time zones, International Date Line (+1 more)",Physical Geography – India and Andhra Pradesh,ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-GEOG-D1-002,Geography,Paper-I (D1),GENERAL & PHYSICAL GEOGRAPHY,"Interior of Earth — Layers — Crust, Mantle, Core (Inner/Outer); Rocks — Igneous, Sedimentary, Metamorphic, Rock cycle; Plate tectonics — Continental drift, Sea floor spreading (+3 more)",Physical Geography – India and Andhra Pradesh,ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-GEOG-D1-003,Geography,Paper-I (D1),GENERAL & PHYSICAL GEOGRAPHY,"Major Landforms — Mountains — Fold, Block, Volcanic, Residual; Plateaus — Types, features; Plains — Alluvial, Coastal, Riverine (+3 more)",Physical Geography – India and Andhra Pradesh,ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-GEOG-D1-004,Geography,Paper-I (D1),GENERAL & PHYSICAL GEOGRAPHY,"Atmosphere — Structure — Troposphere, Stratosphere, Mesosphere, Thermosphere, Exosphere; Composition — N2, O2, CO2, Ar, Water vapor; Insolation, Heat budget, Temperature distribution (+4 more)",Physical Geography – India and Andhra Pradesh,ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-GEOG-D1-005,Geography,Paper-I (D1),GENERAL & PHYSICAL GEOGRAPHY,"Climate — Koppen classification; Factors — Latitude, Altitude, Distance from sea, Ocean currents, Relief; Climate change — Greenhouse effect, Global warming, El Nino, La Nina",Physical Geography – India and Andhra Pradesh,ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-GEOG-D1-006,Geography,Paper-I (D1),GENERAL & PHYSICAL GEOGRAPHY,"Oceans — Relief — Continental shelf, Slope, Deep-sea plains, Trenches; Temperature, Salinity distribution; Ocean currents — Warm, Cold; Atlantic, Pacific, Indian Ocean (+4 more)",Physical Geography – India and Andhra Pradesh,ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-GEOG-D1-007,Geography,Paper-I (D1),GENERAL & PHYSICAL GEOGRAPHY,"India Physical Geography — Major physical divisions:; Himalayas (Greater, Middle, Shiwaliks); Indo-Gangetic Plains (Bhabar, Terai, Khadar, Bangar) (+12 more)",Physical Geography – India and Andhra Pradesh,ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-GEOG-D1-008,Geography,Paper-I (D1),GENERAL & PHYSICAL GEOGRAPHY,"AP Physical Geography — Major physical divisions — Coastal plains, Eastern Ghats, Deccan plateau; Rivers — Godavari, Krishna, Pennar, Tungabhadra; Climate — Tropical, SW & NE monsoons (+4 more)",Physical Geography – India and Andhra Pradesh,ALL_GROUPS,understanding,static+dynamic,ap_specific,,,,,prelims,paper1
MT-GEOG-D2-001,Geography,Paper-I (D2),"ECONOMIC, SOCIAL & ENVIRONMENTAL GEOGRAPHY","Economic Geography (India & AP) — Agriculture — Distribution of crops (rice, wheat, cotton, jute, tea, coffee); Livestock, Forestry, Fisheries; Industries: (+8 more)",Human and Social Geography,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-GEOG-D2-002,Geography,Paper-I (D2),"ECONOMIC, SOCIAL & ENVIRONMENTAL GEOGRAPHY","Human/Social Geography (India & AP) — Population — Distribution, Density, Growth trends (Census); Sex ratio — National, State variations, child sex ratio; Literacy — State-wise, gender gap (+4 more)",Human and Social Geography,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-GEOG-D2-003,Geography,Paper-I (D2),"ECONOMIC, SOCIAL & ENVIRONMENTAL GEOGRAPHY","Environmental Geography — Sustainable development — Concepts, Rio Summit, SDGs; Natural hazards:; Earthquakes — Seismic zones (I-V in India) (+9 more)",Human and Social Geography,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-SCI-P2B18-001,Science,Paper-II (P2B18),SCIENCE & TECHNOLOGY — POLICY & INSTITUTIONS,"Nature & Scope of S&T — Role in nation building, everyday life applications; Scientific temper — Constitutional duty (Art 51A); India's contribution — Ancient (Aryabhata, Sushruta) to Modern (ISRO, DRDO)",Role and Impact of Science and Technology in development,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B18-002,Science,Paper-II (P2B18),SCIENCE & TECHNOLOGY — POLICY & INSTITUTIONS,"National S&T Policy — Science, Technology and Innovation Policy 2013 → STI Policy 2020; National missions — Atal Innovation Mission, INSPIRE, MANAK; India's R&D expenditure — % of GDP, comparison with global",Role and Impact of Science and Technology in development,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B18-003,Science,Paper-II (P2B18),SCIENCE & TECHNOLOGY — POLICY & INSTITUTIONS,Key Institutions — CSIR (Council of Scientific & Industrial Research) — 38 labs; DRDO — Defence research; ISRO — Space programme,Role and Impact of Science and Technology in development,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B18-004,Science,Paper-II (P2B18),SCIENCE & TECHNOLOGY — POLICY & INSTITUTIONS,Prominent Indian Scientists — C.V. Raman — Raman Effect (Nobel 1930); S. Ramanujan — Mathematics; Homi Bhabha — Father of Indian nuclear programme,Role and Impact of Science and Technology in development,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B18-005,Science,Paper-II (P2B18),SCIENCE & TECHNOLOGY — POLICY & INSTITUTIONS,"Indigenous Technologies — Tejas (LCA), Arjun Tank, INS Vikrant (aircraft carrier); Covaxin, CoWIN — COVID-19 response; UPI — Digital payment innovation",Role and Impact of Science and Technology in development,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B19-001,Science,Paper-II (P2B19),"ICT, E-GOVERNANCE & CYBER SECURITY","ICT Overview — Nature, scope, importance of ICT; ICT in daily life — Internet, mobile, social media; ICT in industry — Automation, IoT, AI, Machine learning","Information Technology, Computers, Robotics",ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B19-002,Science,Paper-II (P2B19),"ICT, E-GOVERNANCE & CYBER SECURITY","E-Governance — Digital India Mission — 9 pillars; Broadband highways, Universal mobile access, Public internet; e-Governance, e-Kranti, Information for all","Information Technology, Computers, Robotics",ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B19-003,Science,Paper-II (P2B19),"ICT, E-GOVERNANCE & CYBER SECURITY","Cyber Security — Cyber crimes — Phishing, Ransomware, Identity theft, Data breaches; IT Act 2000 (amended 2008) — Sections 66, 67, 69; National Cyber Security Policy 2013","Information Technology, Computers, Robotics",ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B20-001,Science,Paper-II (P2B20),SPACE & DEFENCE TECHNOLOGY,Indian Space Programme (ISRO) — Evolution — Vikram Sarabhai → INCOSPAR → ISRO (1969); Headquarters — Bengaluru; Launch vehicles:,"Space Technology, Defence Technology",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B20-002,Science,Paper-II (P2B20),SPACE & DEFENCE TECHNOLOGY,Defence Technology (DRDO) — Established 1958 — Vision: Self-reliance in defence; Headquarters — New Delhi; Key programmes:,"Space Technology, Defence Technology",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B21-001,Science,Paper-II (P2B21),ENERGY,India's Energy Profile — Total installed capacity — Breakdown by source; Energy deficit — Demand vs Supply gap; Per capita energy consumption — Global comparison,Energy Resources – Conventional and Non-conventional,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B21-002,Science,Paper-II (P2B21),ENERGY,"Conventional Energy — Thermal — Coal (largest share), Gas, Diesel; Hydroelectric — Major dams, small hydro; Nuclear — NPCIL, Reactors (Kudankulam, Tarapur, Kalpakkam)",Energy Resources – Conventional and Non-conventional,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B21-003,Science,Paper-II (P2B21),ENERGY,"Renewable Energy — Solar — National Solar Mission (100 GW target), Solar parks; Wind — Installed capacity, Offshore wind potential; Biomass & Waste-based — Biogas, Biofuels",Energy Resources – Conventional and Non-conventional,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B21-004,Science,Paper-II (P2B21),ENERGY,Energy Policy — National Energy Policy — NITI Aayog; UJALA scheme — LED distribution; PM Kusum — Solar for farmers,Energy Resources – Conventional and Non-conventional,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper2
MT-ENV-P2B22-001,Environment,Paper-II (P2B22),"ENVIRONMENT, BIODIVERSITY & CLIMATE CHANGE","Ecology & Ecosystem — Basic concepts — Biotic, Abiotic, Food chain, Food web, Trophic levels; Energy flow — 10% rule, Ecological pyramid; Ecosystem types — Forest, Grassland, Desert, Aquatic (Freshwater, Marine)","Environmental Issues, Ecology, Biodiversity",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-ENV-P2B22-002,Environment,Paper-II (P2B22),"ENVIRONMENT, BIODIVERSITY & CLIMATE CHANGE","Biodiversity — Meaning — Genetic, Species, Ecosystem diversity; Biodiversity Hotspots — 36 globally, 4 in India; Western Ghats, Eastern Himalayas, Indo-Burma, Sundaland","Environmental Issues, Ecology, Biodiversity",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-ENV-P2B22-003,Environment,Paper-II (P2B22),"ENVIRONMENT, BIODIVERSITY & CLIMATE CHANGE","Wildlife Conservation — CITES — Convention on International Trade in Endangered Species; Project Tiger (1973) — Tiger reserves, National Tiger Conservation Authority; Project Elephant — Elephant reserves","Environmental Issues, Ecology, Biodiversity",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-ENV-P2B22-004,Environment,Paper-II (P2B22),"ENVIRONMENT, BIODIVERSITY & CLIMATE CHANGE","Climate Change — Greenhouse effect — CO2, CH4, N2O, CFCs; Global warming — Temperature rise, ice melting, sea level rise; Ozone layer depletion — CFCs, Montreal Protocol (1987)","Environmental Issues, Ecology, Biodiversity",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-ENV-P2B22-005,Environment,Paper-II (P2B22),"ENVIRONMENT, BIODIVERSITY & CLIMATE CHANGE","International Environmental Initiatives — UNFCCC — Framework convention; Kyoto Protocol (1997) — Binding emission targets for developed countries; Paris Agreement (2015/COP21) — NDCs, Below 2 degree C target","Environmental Issues, Ecology, Biodiversity",ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper2
MT-ENV-P2B22-006,Environment,Paper-II (P2B22),"ENVIRONMENT, BIODIVERSITY & CLIMATE CHANGE",Indian Environmental Legislation — Environment Protection Act 1986; Water (Prevention and Control of Pollution) Act 1974; Air (Prevention and Control of Pollution) Act 1981,"Environmental Issues, Ecology, Biodiversity",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-ENV-P2B22-007,Environment,Paper-II (P2B22),"ENVIRONMENT, BIODIVERSITY & CLIMATE CHANGE","Environmental Pollution & Waste Management — Air pollution — Sources, impacts, AQI, National Clean Air Programme; Water pollution — Industrial, Agricultural, Sewage; Namami Gange; Soil pollution — Pesticides, Heavy metals, Solid waste","Environmental Issues, Ecology, Biodiversity",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-ENV-P2B22-008,Environment,Paper-II (P2B22),"ENVIRONMENT, BIODIVERSITY & CLIMATE CHANGE","Natural Resources — Renewable — Solar, Wind, Water, Forest, Biomass; Non-renewable — Fossil fuels (Coal, Petroleum, Natural Gas), Minerals; Forest resources — Types, Deforestation, Social forestry, Afforestation","Environmental Issues, Ecology, Biodiversity",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-ENV-P2B22-009,Environment,Paper-II (P2B22),"ENVIRONMENT, BIODIVERSITY & CLIMATE CHANGE","Sustainable Development — Meaning — Meeting present needs without compromising future; Brundtland Commission (1987) — ""Our Common Future""; SDGs — 17 goals, 169 targets (2015-2030)","Environmental Issues, Ecology, Biodiversity",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B22-001,Science,Paper-II (P2B22),"BIOTECHNOLOGY, NANOTECHNOLOGY & HEALTH","Biotechnology — Scope — Agriculture, Medicine, Industry, Environment; Genetic Engineering — Recombinant DNA, Gene cloning; GM Crops — Bt Cotton (India), Bt Brinjal debate, Golden Rice",Biotechnology – Applications in daily life,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B22-002,Science,Paper-II (P2B22),"BIOTECHNOLOGY, NANOTECHNOLOGY & HEALTH","Nanotechnology — Definition — Materials at 1-100 nanometer scale; Applications — Medicine (drug delivery), Electronics, Energy, Environment; India's Nano Mission — DST, INST Mohali",Biotechnology – Applications in daily life,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B22-003,Science,Paper-II (P2B22),"BIOTECHNOLOGY, NANOTECHNOLOGY & HEALTH","Human Health & Diseases — Microbial infections — Bacterial, Viral, Protozoal, Fungal; Common diseases:; Bacterial — TB, Cholera, Typhoid, Diphtheria",Biotechnology – Applications in daily life,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-SCI-P2B22-004,Science,Paper-II (P2B22),"BIOTECHNOLOGY, NANOTECHNOLOGY & HEALTH","IPR in Science — Patents, Copyrights, Trademarks, GI tags; TRIPS — WTO agreement on IP; Patent Act 1970 (India), Amendments",Biotechnology – Applications in daily life,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-APTI-P2A01-001,Aptitude,Paper-II (P2A01),LOGICAL REASONING & MENTAL ABILITY,Logical Reasoning — Deductive reasoning — General to specific; Inductive reasoning — Specific to general; Abductive reasoning — Best explanation,Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A01-002,Aptitude,Paper-II (P2A01),LOGICAL REASONING & MENTAL ABILITY,"Number Series — Arithmetic, Geometric, Fibonacci patterns; Mixed series, Wrong number detection; Letter series, Alpha-numeric series",Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A01-003,Aptitude,Paper-II (P2A01),LOGICAL REASONING & MENTAL ABILITY,"Coding-Decoding — Letter coding, Number coding; Substitution coding; Condition-based coding",Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A01-004,Aptitude,Paper-II (P2A01),LOGICAL REASONING & MENTAL ABILITY,Relations — Blood relations — Family tree problems; Coded relationships; Direction & Distance problems,Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A01-005,Aptitude,Paper-II (P2A01),LOGICAL REASONING & MENTAL ABILITY,"Shapes & Spatial Reasoning — Shapes and sub-sections; Venn Diagrams — Two, Three circle problems; Mirror images, Water images",Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A01-006,Aptitude,Paper-II (P2A01),LOGICAL REASONING & MENTAL ABILITY,"Clocks, Calendar & Age — Clock angles, Hands meeting/opposite; Calendar — Odd days, Leap years, Day finding; Age problems — Present, Past, Future relations",Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A01-007,Aptitude,Paper-II (P2A01),LOGICAL REASONING & MENTAL ABILITY,"Odd Man Out — Number-based, Letter-based; Word-based, Figure-based",Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A05-001,Aptitude,Paper-II (P2A05),BASIC NUMERACY & DATA INTERPRETATION,"Number System — Types — Natural, Whole, Integer, Rational, Irrational; Divisibility rules, LCM & HCF; Order of magnitude",Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A05-002,Aptitude,Paper-II (P2A05),BASIC NUMERACY & DATA INTERPRETATION,"Arithmetic — Ratio, Proportion, Variation (Direct, Inverse); Percentage — Successive, Compound; Averages — Simple, Weighted mean",Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A05-003,Aptitude,Paper-II (P2A05),BASIC NUMERACY & DATA INTERPRETATION,"Geometry & Mensuration — Lines, Angles — Types, Transversal properties; Triangles — Types, Properties, Area, Perimeter; Quadrilaterals — Rectangle, Square, Parallelogram, Rhombus, Trapezium",Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A05-004,Aptitude,Paper-II (P2A05),BASIC NUMERACY & DATA INTERPRETATION,"Algebra — BODMAS — Order of operations; Simplification — Weird symbols, Substitution; Basic equations — Linear",Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A05-005,Aptitude,Paper-II (P2A05),BASIC NUMERACY & DATA INTERPRETATION,"Data Interpretation & Analysis — Tables — Reading, Calculating; Bar Diagrams — Simple, Stacked, Grouped; Line Graphs — Trend analysis",Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A05-006,Aptitude,Paper-II (P2A05),BASIC NUMERACY & DATA INTERPRETATION,"Central Tendencies — Mean — Arithmetic, Weighted; Median — Middle value, Grouped data; Mode — Most frequent value",Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A10-001,Aptitude,Paper-II (P2A10),EMOTIONAL & SOCIAL INTELLIGENCE (G1P EXCLUSIVE),"Emotional Intelligence — Definition — Goleman's model; Dimensions — Self-awareness, Self-regulation, Motivation, Empathy, Social skills; Coping with emotions and stress",Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-APTI-P2A10-002,Aptitude,Paper-II (P2A10),EMOTIONAL & SOCIAL INTELLIGENCE (G1P EXCLUSIVE),"Social Intelligence — Interpersonal skills — Communication, Conflict resolution; Decision making — Rational, Bounded rationality; Critical thinking — Analysis, Evaluation, Inference",Mental Ability,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper2
MT-CA-P2C-001,Indian Society,Paper-II (P2C),STRUCTURE OF INDIAN SOCIETY,"Family — Types — Nuclear, Joint, Extended; Changes — Urbanization impact, Women's role; Functions — Socialization, Economic, Emotional",Current Events of National and International Importance,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-002,Indian Society,Paper-II (P2C),STRUCTURE OF INDIAN SOCIETY,"Marriage — Types — Endogamy, Exogamy, Polygamy, Monogamy; Hindu Marriage Act 1955, Special Marriage Act 1954; Dowry, Child marriage — Legal provisions",Current Events of National and International Importance,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
